545.95,1.52829
545.9501,1.3836
545.9502,1.58673
545.9503,1.50682
545.9504,1.64999
545.9505,1.50957
545.9506,1.67055
545.9507,1.50286
545.9508,1.70269
545.9509,1.5078
545.951,1.63535
545.9511,1.71733
545.9512,1.46839
545.9513,1.66676
545.9514,1.64133
545.9515,1.67439
545.9516,1.46388
545.9517,1.57075
545.9518,1.72703
545.9519,1.63675
545.952,1.6972
545.9521,1.80529
545.9522,1.5638
545.9523,1.74747
545.9524,1.59179
545.9525,1.6883
545.9526,1.71587
545.9527,1.77211
545.9528,1.62638
545.9529,1.72105
545.953,1.88844
545.9531,1.67341
545.9532,1.79011
545.9533,1.77107
545.9534,1.85843
545.9535,1.67884
545.9536,1.91052
545.9537,1.86752
545.9538,1.89515
545.9539,1.84495
545.954,1.99226
545.9541,1.88984
545.9542,1.91857
545.9543,1.94468
545.9544,1.87349
545.9545,2.03038
545.9546,1.96713
545.9547,1.86782
545.9548,1.95249
545.9549,2.11792
545.955,1.96969
545.9551,1.77376
545.9552,2.07211
545.9553,1.90716
545.9554,2.07138
545.9555,1.81737
545.9556,2.04978
545.9557,2.12469
545.9558,1.89124
545.9559,2.07528
545.956,1.94803
545.9561,2.15287
545.9562,2.05771
545.9563,2.06034
545.9564,2.2656
545.9565,2.15964
545.9566,2.08461
545.9567,2.02166
545.9568,2.2484
545.9569,2.09462
545.957,2.34356
545.9571,2.34594
545.9572,2.25316
545.9573,2.24486
545.9574,2.28097
545.9575,2.33368
545.9576,2.28652
545.9577,2.37443
545.9578,2.01349
545.9579,2.1799
545.958,2.22681
545.9581,2.02715
545.9582,2.29433
545.9583,2.14561
545.9584,2.20765
545.9585,2.21143
545.9586,2.37113
545.9587,2.11274
545.9588,2.31641
545.9589,2.00513
545.959,2.33746
545.9591,2.26261
545.9592,2.06021
545.9593,2.16477
545.9594,2.10261
545.9595,1.91863
545.9596,2.24864
545.9597,1.9506
545.9598,2.1752
545.9599,2.21424
545.96,2.20375
545.9601,2.17099
545.9602,1.94529
545.9603,2.14598
545.9604,1.84488
545.9605,1.89917
545.9606,2.07003
545.9607,1.76644
545.9608,2.0388
545.9609,1.92888
545.961,2.06101
545.9611,1.87111
545.9612,1.99934
545.9613,1.93931
545.9614,1.78413
545.9615,1.92974
545.9616,1.84122
545.9617,1.89856
545.9618,1.70141
545.9619,1.68799
545.962,1.80828
